# >> Output from SampleProps2TaxaClusters.pl <<
# >> Input file for the list of clusters: Clusters-NL_Average_StopStep-91_Network_BasisCor_SparCC_GT0.2_pval0.01_FunGroups_Time0_Paenibacillus.txt
# >> Input file for samples to taxa matrix: composition_otu_matched.csv
# >> Identifiers of the clusters: 
# >> :  1 2 3 5 8 13 14 16 17 18 20 22 23 24 27 28 35 39 45
# >> Labels of the clusters: 
# >> :  Yellow Red Green Orange LightGreen OliveBrown Pink Black
# >> This output file: SamplePropsOFtaxaClus_Time0_NL_Average_StopStep-91_AbundCum.dat
# >> Running at date:  (mm,dd,yy) 4, 3, 2021, and time: 1:6:13,
# >> Theoretical biology, ETH-Zürich, A.P-G.
#WARNING: Abundances values are LOG-transformed 
# 
Sample	C1	C2	C3	C5	C8	C13	C14	C16	C17	C18	C20	C22	C23	C24	C27	C28	C35	C39	C45	Total 
AE135	8114.70035443803	8146.13873541843	8149.82761487254	8160.2555942396	8160.2555942396	8161.35420652827	8161.35420652827	8164.78819373276	8166.57995320199	8194.17388895641	8239.24007143775	8239.24007143775	8239.24007143775	8239.24007143775	8239.24007143775	8241.72497808754	8251.60253225805	8261.84149154687	8264.03871612421	258.776014475321
WGP18	8265.13732841288	8294.55579223822	8295.94208659934	8297.73384606856	8297.73384606856	8297.73384606856	8299.12014042968	8304.24410440909	8305.34271669776	8364.39142680261	8393.03548048331	8394.42177484443	8397.19436356667	8401.21971525741	8408.23722140035	8412.33156596257	8413.43017825124	8419.92241808626	8432.35336079183	242.751519578399
WGP01	8437.03549201895	8493.42448426731	8496.19707298955	8497.58336735067	8497.58336735067	8500.06827400045	8514.91845548095	8519.166950723	8519.86009790356	8538.26854410984	8562.36812167323	8563.06126885379	8564.85302832302	8565.54617550358	8569.23505495769	8571.02681442692	8571.02681442692	8572.41310878804	8580.806098376	219.819680884889
BB20	8580.806098376	8602.27090147765	8605.04349019989	8607.68254752951	8608.37569471007	8608.37569471007	8608.37569471007	8610.45513625175	8611.55374854042	8659.21449816736	8682.29550614975	8682.29550614975	8688.36393173799	8688.36393173799	8695.19264380963	8697.13855395869	8697.83170113925	8703.37687858373	8714.22442766509	185.545793804315
WYT14	8726.99930800892	8796.69527754373	8798.48703701296	8799.18018419352	8799.18018419352	8800.97194366275	8802.76370313198	8815.96852353102	8823.73536406811	8871.45164491605	8898.3268177452	8899.01996492576	8905.43669720827	8905.43669720827	8911.38733976086	8913.17909923008	8913.87224641064	8925.75836169517	8935.71349248086	327.855046354725
AE147	8937.09978684198	8950.92326556959	8955.35408236844	8957.14584183767	8957.14584183767	8959.63074848745	8962.11565513724	8962.8088023178	8965.98685614815	8996.21259790607	9019.68802116038	9019.68802116038	9019.68802116038	9019.68802116038	9020.38116834094	9026.77809799616	9037.10095356197	9039.40353865497	9051.30286872531	249.346308619562
WYT08	9052.68916308643	9107.34162172627	9108.44023401494	9109.5388463036	9112.02375295339	9112.02375295339	9112.71690013395	9117.56893039787	9119.87151549087	9175.81369995495	9199.00144113681	9199.00144113681	9201.19866571415	9201.19866571415	9202.58496007527	9202.58496007527	9202.58496007527	9207.14930826674	9212.65869660336	198.880970650711
WiW25	9228.77420491003	9302.70983982842	9304.09613418954	9306.98650594743	9311.5298007297	9311.5298007297	9314.70785456005	9316.09414892117	9318.98452067907	9356.54856537143	9400.79910064667	9403.57168936891	9413.22671556215	9414.61300992327	9419.91132728982	9421.29762165094	9421.29762165094	9425.16882266185	9428.57002004351	299.071972384919
SAC03	9429.95631440463	9476.90731862091	9476.90731862091	9490.86897072821	9491.56211790877	9494.60664034649	9495.70525263516	9503.21184441523	9508.58712282292	9536.52962023568	9612.52269422065	9613.21584140121	9615.85489873083	9621.31021984618	9624.48827367653	9625.18142085709	9625.18142085709	9626.56771521821	9644.38198705464	419.448110922548
WYM06	9646.46142859632	9721.30195999151	9721.30195999151	9721.99510717207	9725.32731168225	9737.67049929173	9739.27993720417	9756.42550138939	9767.27149308061	9801.02935042343	9843.85234585044	9853.65047288732	9862.60372505193	9862.60372505193	9874.41822070151	9875.80451506263	9876.9031273513	9886.54362544397	9905.07678737135	435.081471784717
BCW25	9908.94798838226	9931.34768364174	9931.34768364174	9933.13944311096	9933.83259029152	9933.83259029152	9933.83259029152	9941.07967087611	9946.60909996362	9964.50590388623	9981.23158882939	9981.92473600995	9986.42454568028	9988.50398722196	9991.83619173213	9993.22248609325	9993.91563327381	10002.2912629009	10012.5986142802	220.285190435082
WYT39	10013.2917614607	10072.762068195	10072.762068195	10076.4509476491	10077.1440948297	10082.4816329094	10082.4816329094	10092.366192452	10093.0593396326	10137.6620087154	10164.4472795728	10164.4472795728	10174.8464385013	10174.8464385013	10177.8909609391	10179.2772553002	10179.2772553002	10193.7293093533	10198.0059754724	265.661797662079
WYT62	10198.6991226529	10220.6327281825	10220.6327281825	10223.9285650485	10223.9285650485	10223.9285650485	10240.8612882499	10241.5544354304	10242.247582611	10257.2649838071	10289.2923666156	10289.2923666156	10292.0649553378	10293.1635676265	10295.1094777756	10298.1052100491	10298.1052100491	10302.2483447755	10306.0325344094	181.5384516438
WYM09	10307.1311466981	10352.5754563687	10352.5754563687	10355.5711886423	10355.5711886423	10356.2643358229	10357.8737737353	10360.7641454932	10363.9421993235	10400.2352319725	10432.7063987534	10432.7063987534	10433.399545934	10434.7858402951	10435.4789874757	10438.4747197492	10439.1678669298	10441.2473084714	10455.7121898556	226.096535990842
LW05	10457.909414433	10511.8334711604	10511.8334711604	10512.9320834491	10512.9320834491	10512.9320834491	10515.1293080264	10521.0954547655	10522.4817491266	10571.0945268096	10594.5373248366	10595.2304720172	10598.8139909556	10601.8585133934	10603.9379549351	10604.6311021156	10605.7297144043	10608.5023031265	10614.8479394873	228.677425889952
SAC08	10617.7383112452	10679.7278725158	10680.4210196964	10689.251562707	10689.251562707	10689.9447098876	10697.7225025139	10704.0140716535	10704.707218834	10728.4330152874	10776.8486127776	10777.5417599581	10780.0266666079	10781.8184260771	10786.2004527118	10790.5824793465	10795.3446532813	10797.1364127505	10804.6451999212	289.635383940955
WYC27	10806.7246414628	10847.940537603	10848.6336847835	10854.519788815	10854.519788815	10856.3115482842	10856.3115482842	10860.1827492951	10863.7662682336	10897.5516057823	10917.2407477105	10918.3393599992	10920.824266649	10924.9186112112	10941.8165178593	10942.5096650399	10943.6082773285	10949.7130705609	10954.3574614601	231.383578229965
SP13	10955.0506086407	11012.9977336126	11012.9977336126	11015.4826402624	11016.1757874429	11017.2743997316	11017.2743997316	11019.0661592008	11022.9373602117	11072.6911281054	11092.4288817415	11092.4288817415	11093.122028922	11099.1622836333	11101.6471902831	11102.3403374636	11102.3403374636	11103.4389497523	11118.2704515702	252.066646325724
WYT32	11120.75535822	11149.1945004552	11149.1945004552	11149.8876476357	11149.8876476357	11155.2629260434	11156.6492204045	11162.8717966726	11164.9512382143	11211.8313227769	11238.5814731992	11239.2746203797	11243.5512864987	11244.2444336793	11246.5470187723	11249.948216154	11250.6413633345	11258.6965210663	11262.5677220772	250.131271822472
AE152	11263.2608692578	11282.0343229428	11284.5192295926	11284.5192295926	11284.5192295926	11286.5986711342	11287.2918183148	11290.2875505884	11291.6738449495	11307.9473430679	11339.9866675116	11339.9866675116	11341.0852798002	11341.0852798002	11343.8578685225	11349.5208290026	11349.5208290026	11353.9028556373	11372.0431508244	170.960112260082
AE144	11372.0431508244	11396.2666584419	11396.2666584419	11397.652952803	11397.652952803	11398.7515650917	11400.5433245609	11400.5433245609	11401.6419368496	11454.8948603487	11479.779462258	11479.779462258	11493.6517736658	11493.6517736658	11494.3449208464	11499.0270520735	11499.0270520735	11501.1064936152	11503.4090787082	261.088088726987
BB70	11503.4090787082	11563.3399088819	11563.3399088819	11577.5298148449	11577.5298148449	11578.2229620255	11588.6489863577	11590.7284278994	11590.7284278994	11615.9063219144	11657.8907310357	11657.8907310357	11659.9701725773	11661.3564669385	11662.4550792271	11664.9399858769	11664.9399858769	11666.326280238	11672.6178493776	237.02532858064
PH10	11672.6178493776	11695.6808388545	11696.7794511432	11700.9225858695	11702.7143453388	11702.7143453388	11702.7143453388	11705.8923991691	11705.8923991691	11719.1537589786	11752.056708176	11752.7498553565	11754.5416148257	11758.3482773155	11760.4277188572	11766.6502951253	11766.6502951253	11771.5919375479	11791.8247377232	193.242118129223
WYC40	11792.9233500119	11812.6461779977	11812.6461779977	11814.0324723588	11814.7256195394	11815.4187667199	11815.4187667199	11820.2550486269	11822.5576337199	11870.5796023225	11893.8739476908	11893.8739476908	11896.646536413	11901.2108846045	11910.1955782949	11911.8050162073	11914.0022407847	11917.4034381663	11922.0855693935	184.634106656758
WYD08	11923.6950073059	11969.805909013	11970.4990561935	11972.2908156628	11972.2908156628	11986.0199837109	11988.0994252526	11992.7999056184	11994.4093435308	12039.7810412072	12066.5189041974	12066.5189041974	12076.6029617737	12078.3947212429	12084.3243103863	12085.7106047474	12085.7106047474	12090.59340667	12097.6967287325	251.233723572205
BW23	12099.306166645	12173.288495902	12173.9816430825	12175.3679374437	12189.3192019226	12191.1109613918	12191.1109613918	12203.2861314326	12212.0210133247	12262.440539946	12296.5293197487	12308.4014569372	12317.9043176583	12322.4041273286	12330.5039852394	12332.7012098167	12332.7012098167	12348.1648981154	12357.6235038275	390.59505582037
